# Generated by mutraff_edges_csv.py , by alvaro.paricio@uah.es
id,lat,long
34908566#5,409504486,1103871269
34908567#0,409504351,1103871190
34908567#1,1103871190,409506030
34908567#2,409506030,1103871032
34908575,1131520982,409504361
34908579#0,409504401,409504408
34908579#1,409504408,409504420
34908579#2,409504420,409504418
34908579#3,409504418,3359104148
34908579#4,3359104148,3359104147
34908581#0,409504408,3875128759
34908581#1,3875128759,3875128762
34908581#2,3875128762,409504418
34908583,409504420,409504426
34908611#0,409504540,1053030230
34908611#1,1053030230,1053029995
34908844#0,2229433357,409505973
34908844#1,409505973,409505976
351227855,3569789643,3569789620
351973769,3577719427,2850230248
351973770#0,3577719444,1639230409
351973770#1,1639230409,637776052
351973774,1639230453,370606581
351973776#0,3577719428,3577719427
351973776#1,3577719427,3577719437
351973776#2,3577719437,3577719444
351973776#3,3577719444,3577719447
351973776#4,3577719447,3577719452
351973776#5,3577719452,3577719443
351973776#6,3577719443,3577719428
351973777,3577719452,1639230453
351973778,1639230453,3577719443
352171650,637776242,3579366366
352171651#0,3579366387,637776240
352171651#1,637776240,637776251
352171652#0,637776242,3579366373
352171652#1,3579366373,3579366506
352171652#2,3579366506,637776241
352171652#3,637776241,637776053
352171654#0,3579366371,4498992466
352171654#1,4498992466,3579366387
352171654#2,3579366387,3579366377
352171654#3,3579366377,3579366366
352171654#4,3579366366,3579366371
352350658,246254840,1329861964
352790374#0,370599772,370599791
352790374#1,370599791,286280957
353681944,3594997010,3594997008
353681946,3594997008,259254529
353681947,3594997012,3594997010
355350993#0,2069879697,2027166050
355350993#1,2027166050,258720874
355558155#0,3611543422,245799750
355558155#1,245799750,245799753
355558158,249238560,3611543426
355558160,245799734,3611543422
355558162,3611543426,307644686
355558165#0,307644686,246250650
355558165#1,246250650,245799359
355558168,1619218488,246249983
355558172,3611543416,1128916645
355558173#0,1128916645,1128916650
355558173#1,1128916650,583326907
355558173#2,583326907,322065242
355558173#3,322065242,246688663
35576028,3782614296,29277211
355800127#0,1895230798,1895230838
355800127#1,1895230838,1895230854
35582259#0,459971361,459971362
35582259#1,459971362,459971364
35582259#2,459971364,459971311
35582259#3,459971311,459971347
35582259#4,459971347,459971366
35582259#5,459971366,459971368
35582259#6,459971368,459971361
35582260,459971361,459971373
35582262,322074660,322085846
357265141,259094117,1705695905
357265144,259094116,3625850080
357265146#0,3625850080,3625850069
357265146#1,3625850069,3625850067
357265148#0,3625850080,3625850076
357265148#1,3625850076,259094453
357265150,3625850201,2590644167
357265153#0,3625850201,370872734
357265153#1,370872734,2360525649
357265153#2,2360525649,2360525647
357265153#3,2360525647,1688988673
357265153#4,1688988673,259092058
357265166#0,420421176,3625850058
357265166#1,3625850058,2590644156
35932981#0,420075630,420075651
35932981#1,420075651,420075634
35932981#2,420075634,409504334
35932981#3,409504334,420075640
35932981#4,420075640,420075630
35968160#0,420418797,3594875781
35968160#1,3594875781,420418790
35968160#2,420418790,1637948710
35968160#3,1637948710,585120696
35968160#4,585120696,1637948677
35968161,1895230811,3194908453
35968162#0,420418804,637776109
35968162#1,637776109,370600064
35968163#0,370606529,420418817
35968163#1,420418817,370606544
35968163#2,370606544,420418822
35968163#3,420418822,370706803
35968163#4,370706803,370706805
35968163#5,370706805,370606529
35968164#0,420418839,420418840
35968164#1,420418840,420418843
35968164#2,420418843,420418845
35968164#3,420418845,420418857
35968164#4,420418857,420418861
35968164#5,420418861,420418863
35968164#6,420418863,420418839
35968168,420418839,1639230289
35968170,1639230289,420418840
35968171#0,420418843,3594875786
35968171#1,3594875786,1639230193
35968171#2,1639230193,420418822
35968924,370872163,420427593
35968925#0,260697543,260697542
35968925#1,260697542,901860391
35968926,260697546,260697543
35968927,260697556,260697558
35968928#0,259134686,259134685
35968928#1,259134685,420427601
35968929#0,420427602,259134682
35968929#1,259134682,259134683
35968930,420427596,420427602
35968931,420427601,420427595
35968932,259134709,259134710
35968933,259134710,259134712
35969128#0,259509361,1705000653
35969128#1,1705000653,914796379
35969129,259509511,259509512
361323214#0,2606197911,2606197894
361323214#1,2606197894,2606197837
361323214#2,2606197837,1404485895
361323214#3,1404485895,243762726
36243994#0,422967655,422967658
36243994#1,422967658,3086181211
36243999#0,422967658,3086181210
36243999#1,3086181210,422967655
36244608#0,422978977,3841942471
36244608#1,3841942471,3841942467
36244608#2,3841942467,3625850212
36244608#3,3625850212,422979392
36246428,311296598,209055825
36247254,914796426,422996237
36247684#0,422996772,422997160
36247684#1,422997160,422997214
36247684#2,422997214,422997467
36247684#3,422997467,422997640
36247763#0,422997024,422997160
36247763#1,422997160,914796423
36247800,422997214,422997259
36248187#0,422998159,422998282
36248187#1,422998282,259090882
36248211,422998282,422998453
36248567#0,311296535,422999491
36248567#1,422999491,422999494
36248644#0,422999735,422999731
36248644#1,422999731,1060458848
36248920#0,423000692,2716078550
36248920#1,2716078550,422999890
36248920#2,422999890,422999894
36248958#0,2069879697,423000013
36248958#1,423000013,422999890
36249236#0,423000711,1705717511
36249236#1,1705717511,423000774
36249487#0,423000906,3086756352
36249487#1,3086756352,423000998
36249749#0,423001639,311422047
36249749#1,311422047,1475566261
36249749#2,1475566261,423001640
36249804,423001642,423001643
36249916#0,423001854,3052530906
36249916#1,3052530906,423002079
36249924,423002887,423002755
36249959,423002958,423002887
36250027,423003356,423003521
36250029,423003639,423003845
36250199,423004924,423004930
36250211#0,370531424,1705000737
36250211#1,1705000737,370531422
36250211#2,370531422,1705000676
36250211#3,1705000676,370531420
36250321#0,1704922604,423005706
36250321#1,423005706,2069904101
36250321#2,2069904101,2069902426
36250321#3,2069902426,259509022
36250368#0,423006381,2301278503
36250368#1,2301278503,2301226062
36250368#2,2301226062,2301226055
36250369,423006487,423006488
36250383,423006630,423006639
36250384,423006641,423006640
372372755,3759307949,3759307950
373046685,3765806525,3765806526
373638486,3770784498,3770784482
373638487,3770784482,370869617
373638488#0,901860416,259719641
373638488#1,259719641,259719639
373638488#2,259719639,259719671
373638489#0,3770784508,3770784509
373638489#1,3770784509,370869769
373638490#0,3770784508,2565206259
373638490#1,2565206259,370869583
373638490#2,370869583,370869617
373638490#3,370869617,370869653
373638490#4,370869653,370869651
373638490#5,370869651,4224713034
373638529,3770784509,3770784501
373638534,3770784530,3770784508
373795575,3772062500,370872747
375686699,3790330730,3790330719
377282304,2063855547,1139411796
377282308,1131520818,409504401
378118810#0,3815353040,3815353042
378118810#1,3815353042,3815353041
378118811,3815353042,3815353043
378121652#0,1376906718,1376907297
378121652#1,1376907297,311421843
378121653,1376906718,1376906879
378121655,1376906879,311421847
378121656,311421849,259134201
378122091,311421956,3815388756
378122230#0,311421951,3815389404
378122230#1,3815389404,3815389405
378124756,1119354858,1131520915
378143338,3815601819,3815601818
378143339,3815601820,3815601821
380683010#0,3840070164,3852015783
380683010#1,3852015783,3840070167
380683010#2,3840070167,4313581246
380683010#3,4313581246,3840070173
380683010#4,3840070173,3840070166
380887380#0,259509089,423006488
380887380#1,423006488,2850150909
380887380#2,2850150909,2300824867
380887380#3,2300824867,1705000774
380887380#4,1705000774,1705000603
380887380#5,1705000603,259509091
380887380#6,259509091,259509092
380887380#7,259509092,259509093
380892200#0,370531830,423004538
380892200#1,423004538,914796390
380892201#0,259506489,4405113588
380892201#1,4405113588,259509002
380895136#0,901860539,4208073088
380895136#1,4208073088,1641127033
381991688#0,259862793,258583793
381991688#1,258583793,258583794
381991688#2,258583794,4313581218
381991688#3,4313581218,4313581220
381991688#4,4313581220,3840070164
381991688#5,3840070164,3855494359
381991688#6,3855494359,893556384
381991689,259862793,259862796
382019868,3852207573,3852207574
382109583#0,1376907145,3853097686
382109583#1,3853097686,3853097677
382109583#2,3853097677,3853097675
382109583#3,3853097675,3853097672
382109583#4,3853097672,3853097671
382109583#5,3853097671,3853097672
382109587,3853097671,3853097675
382109588#0,3853097676,3853097677
382109588#1,3853097677,3853097686
382134171#0,991979862,3853321324
382134171#1,3853321324,258584307
382134171#2,258584307,1910556847
382134172#0,991979862,1376906757
382134172#1,1376906757,259134158
382134172#2,259134158,259134160
384211442,3815601818,3875051604
384211601,3875060469,370871386
384218922,3875123443,3875123451
385760032,259092050,259091767
385760033,259092049,259092050
385760034#0,259092717,259091879
385760034#1,259091879,259091881
385760034#2,259091881,259091882
38610855#0,259717038,493902357
38610855#1,493902357,503878237
38610855#2,503878237,259133896
386386639#0,3897052734,3897052741
386386639#1,3897052741,3897052739
386386639#2,3897052739,3897052737
386386639#3,3897052737,3897052733
386386639#4,3897052733,3897052735
386386644,3897052742,3897052743
386810381,1053030653,3901543734
386810383#0,3901543749,3901543734
386810383#1,3901543734,3901543749
387125198,3904530526,3904530527
38754250,3617365747,252984929
38754458,245799359,245799368
38754462,459511555,33601355
38781732#0,3344853551,459971290
38781732#1,459971290,459971293
38781732#2,459971293,1060396479
38781732#3,1060396479,3344853551
38781733#0,459971290,1222113344
38781733#1,1222113344,459971311
38781736,1060396479,1060396434
38781748#0,459971364,459971318
38781748#1,459971318,1222113312
38781748#2,1222113312,459971330
38781748#3,459971330,459971293
394231482#0,311296812,1930321928
394231482#1,1930321928,311296808
394231483,370530781,1705071511
394231484#0,311296808,370530781
394231484#1,370530781,1849049455
394231484#2,1849049455,311296798
394231486,259094270,1849049450
394231499#0,3972432510,3972432509
394231499#1,3972432509,3972432508
394231499#2,3972432508,3972432512
394645222#0,3976209132,3976209134
394645222#1,3976209134,3976209133
394645223,3976209134,3976209135
394646708,3976220999,3976221000
394646711,3976221004,3976221005
394647236,2081286178,311422205
394648868,3976235554,3976235555
394649075#0,3976237686,3976243684
394649075#1,3976243684,4307307795
394649075#2,4307307795,3976237687
394649076,3976237688,3976237689
394649077,3976237690,3976237691
394921046,311422119,311422109
395162594#0,2066148202,2066148197
395162594#1,2066148197,247048542
395162595,2066148197,3980607712
395906339,886803867,3987063829
395906340,3987063829,886804341
395906341#0,370531133,3987063842
395906341#1,3987063842,259094128
395906342#0,259094128,3987063855
395906342#1,3987063855,3861175338
395906342#2,3861175338,3861175339
395906342#3,3861175339,1060458882
397412670,4002086839,246284289
397412671,4002086840,1165482290
404457856#0,259720010,4067296792
404457856#1,4067296792,4067296793
404805670,4070622148,4070622149
405649771,258584560,258584559
406068842,311422933,1404485736
406068843,1404485736,2606197696
408625732#0,259509117,259509209
408625732#1,259509209,259509212
408625732#2,259509212,259509091
408625732#3,259509091,1705000700
408625732#4,1705000700,259509507
408625734,259509116,209040087
408875678#0,258720885,258720886
408875678#1,258720886,258720887
408875679#0,258720885,3086181214
408875679#1,3086181214,4069160918
408875679#2,4069160918,1930321956
408875679#3,1930321956,3972432548
408875679#4,3972432548,3987064013
408875679#5,3987064013,311296808
408880647#0,2608202704,2608202699
408880647#1,2608202699,311422054
408880647#10,3086756360,2565206275
408880647#11,2565206275,311296535
408880647#12,311296535,422996244
408880647#2,311422054,2608202698
408880647#3,2608202698,847694348
408880647#4,847694348,1060458690
408880647#5,1060458690,1060459261
408880647#6,1060459261,2565206278
408880647#7,2565206278,3086756359
408880647#8,3086756359,2565206276
408880647#9,2565206276,3086756360
408880649#0,3086756355,1060458624
408880649#1,1060458624,3086756353
408880649#2,3086756353,3086756351
408880649#3,3086756351,3086756349
408880649#4,3086756349,311296532
408880649#5,311296532,1060458860
408880649#6,1060458860,1060458717
408880652,3086756355,2608202704
408880654#0,422996237,209055910
408880654#1,209055910,765880497
408880657,422996237,891050784
408883114,311296513,370874488
408891181#0,311296807,3987063841
408891181#1,3987063841,1849049434
408891182,1641127050,886803867
408891184#0,886803867,886804341
408891184#1,886804341,886804317
408891185,886804317,3086756350
408891186#0,1704922595,2301278506
408891186#1,2301278506,1704922602
408891186#2,1704922602,311297099
408922028#0,1705000721,370532335
408922028#1,370532335,311422049
408922028#2,311422049,2683789705
408922028#3,2683789705,311296566
408922028#4,311296566,370532353
408922028#5,370532353,311296581
408922032#0,1705000707,259134800
408922032#1,259134800,1705000721
408924700#0,2622360240,3857145470
408924700#1,3857145470,2622360234
408924700#2,2622360234,2622360230
408924700#3,2622360230,2622360228
408924700#4,2622360228,259134213
408961936,258720888,258720887
408961937,259094271,259094272
408961938,370531050,1705071511
408961939,370531072,259096246
408961940,258721277,258720872
408963354,364515931,2673366906
408963355,1060459063,1060458717
408963356,1060458804,259134793
408963357,311296716,259134788
408963358,311296750,1053030412
408963359,246284294,2669490019
409041501#0,311296581,370531654
409041501#1,370531654,1476745473
409041501#2,1476745473,2565206273
409041501#3,2565206273,1476745508
409041501#4,1476745508,370531591
409041501#5,370531591,422999494
409041501#6,422999494,422999735
409041501#7,422999735,2582837798
409044039#0,259092060,2622854546
409044039#1,2622854546,370872634
409044039#2,370872634,370531287
409044039#3,370531287,4000835669
409044039#4,4000835669,258710170
409045422#0,322086510,3897052697
409045422#1,3897052697,3897052699
409045422#10,3897052715,3897052717
409045422#11,3897052717,3897052719
409045422#12,3897052719,3897052721
409045422#13,3897052721,3897052723
409045422#14,3897052723,3897052725
409045422#15,3897052725,3897052727
409045422#16,3897052727,3897052729
409045422#17,3897052729,3897052731
409045422#18,3897052731,3897052732
409045422#19,3897052732,3897052736
409045422#2,3897052699,3897052701
409045422#20,3897052736,3897052738
409045422#21,3897052738,3897052740
409045422#22,3897052740,3897052734
409045422#23,3897052734,3897052742
409045422#24,3897052742,3897056655
409045422#25,3897056655,3897056957
409045422#26,3897056957,3897056959
409045422#27,3897056959,3897056962
409045422#28,3897056962,3897056964
409045422#29,3897056964,3897056966
409045422#3,3897052701,3897052703
409045422#30,3897056966,3897056968
409045422#31,3897056968,3897056970
409045422#32,3897056970,322086902
409045422#4,3897052703,3897052705
409045422#5,3897052705,3897052707
409045422#6,3897052707,3897052709
409045422#7,3897052709,3897052711
409045422#8,3897052711,3897052713
409045422#9,3897052713,3897052715
409045423,459971373,1008995846
409052898,765880497,422996772
409056265,370348647,370348650
409056266#0,1637896843,1637948677
409056266#1,1637948677,637775759
409056266#2,637775759,2565249481
409056266#3,2565249481,1639230260
409056266#4,1639230260,1639230242
409056266#5,1639230242,370349173
409056267,1637896878,585120685
409064668#0,2582837775,886635620
409064668#1,886635620,258589183
409064668#2,258589183,2582837781
409064668#3,2582837781,1329797930
409064668#4,1329797930,311296893
409064673,311296893,370603691
409073638#0,259133761,1060414014
409073638#1,1060414014,3770784641
409073638#2,3770784641,1757096823
409073638#3,1757096823,1373121469
409073638#4,1373121469,370604448
409073638#5,370604448,1459246376
409073638#6,1459246376,1459246379
409073638#7,1459246379,370603907
409073639#0,259133761,259133760
409073639#1,259133760,259719987
409073639#2,259719987,259133758
409073639#3,259133758,259133757
409073639#4,259133757,1060413957
409073639#5,1060413957,259133713
409073640,259720012,259720013
409073641#0,901860391,259720112
409073641#1,259720112,259720092
409073641#2,259720092,4067296083
409073641#3,4067296083,259720093
409073641#4,259720093,4067296692
409073641#5,4067296692,259720094
409073642#0,901860391,901860425
409073642#1,901860425,259133699
409073643#0,259720099,259133706
409073643#1,259133706,259133699
409073644,259133699,259133701
409073645,1351118605,1351118606
409073646,1351118608,1351118613
409073647#0,1351118617,3508410309
409073647#1,3508410309,1351118614
409073648,1373121225,1351118612
409073649#0,1351118612,1351118611
409073649#1,1351118611,1373121198
409073650#0,3508410326,3508410318
409073650#1,3508410318,3508410313
409073650#2,3508410313,1351118615
409076844#0,886711248,833670368
409076844#1,833670368,259133584
409076845,833670367,258850725
409076846#0,833670367,1425500559
409076846#1,1425500559,1425500479
409076846#2,1425500479,370531361
409076846#3,370531361,370531366
409076847#0,907447147,907384536
409076847#1,907384536,907384554
409076847#2,907384554,907384523
409076847#3,907384523,258709315
409076848#0,907447147,894984519
409076848#1,894984519,4112349475
409076848#2,4112349475,259133568
409139012,370531289,258583787
409139013,259092057,259092058
409243928#0,259134243,2622359915
409243928#1,2622359915,259134211
409243928#2,259134211,2622360230
409243929#0,259094457,3815353040
409243929#1,3815353040,3762468180
409243929#2,3762468180,3762468176
409243929#3,3762468176,422979392
409245126#0,258583787,258583788
409245126#1,258583788,370531245
409245126#2,370531245,258583789
409262275,259860695,259860700
409262276,1376906853,259861835
409262277#0,259861833,4111998712
409262277#1,4111998712,1376906853
409263089,247046917,1629726257
409263090,1629726257,247114758
409263091#0,1629726414,1629726361
409263091#1,1629726361,1629726313
409263092,1629726313,246253353
409263093#0,370349331,370349333
409263093#1,370349333,370349334
409263094,370349331,370599583
409333977,370872655,2549070502
409333979,4112476955,4112476954
409333980#0,1688988703,1688988706
409333980#1,1688988706,2622854531
409333980#2,2622854531,311421969
409333981#0,1688988703,4112476953
409333981#1,4112476953,311421970
409333982,1688988756,1688988785
409341278,258589187,258589188
409578704,258721361,258720888
409578705#0,1849049434,3861194095
409578705#1,3861194095,1849049428
409578705#2,1849049428,1705071547
409578705#3,1705071547,3861194098
409578705#4,3861194098,3861194101
409578705#5,3861194101,886803867
409579349,1641127040,1641127050
409609286,893556384,991966652
409768907,29277364,29277363
409770784,245799781,245799786
409815965,2606846606,364518534
409863377#0,409504401,3383690645
409863377#1,3383690645,3359104147
409863378#0,3359104147,1131520982
409863378#1,1131520982,3359104154
409863378#2,3359104154,4494651340
409863378#3,4494651340,1131520771
409863379#0,1131520771,4494651343
409863379#1,4494651343,2063855547
410102852#0,29277211,33600850
410102852#1,33600850,913949006
41222511#0,503693572,4361566428
41222511#1,4361566428,2606198002
41222511#2,2606198002,503693591
41222511#3,503693591,886752827
41222512#0,259133900,2624118122
41222512#1,2624118122,886804359
416854415,1131520851,806943685
416854420,806944746,1131520851
416884950,4175647605,1128916731
416884951,4175647611,1388648765
416885761,1128916786,258586069
416975996,806943726,247047322
417621561,2063855559,409498087
417621564,807828482,3364605755
419948975#0,245799376,245799727
419948975#1,245799727,245799729
419950436,252984929,252984931
421819873,258720874,311422029
421819916#0,1704922597,259090895
421819916#1,259090895,1704922587
421819916#2,1704922587,1704922590
422507344#0,2619592936,422996446
422507344#1,422996446,672773545
422507344#2,672773545,1705717491
422507344#3,1705717491,672773542
422507344#4,672773542,422996618
422507344#5,422996618,209055825
422507344#6,209055825,2582837791
422509560,259092159,907384518
422632975,907384518,907384545
422632976,1060396449,459971362
422736334,4224713038,4224713037
422736348#0,2052823794,370870344
422736348#1,370870344,370869884
424607717,4240076473,4240076449
424607722,4240076452,4240076476
424607755#0,4240076478,4240076473
424607755#1,4240076473,4240076474
424607755#2,4240076474,4240076476
424607755#3,4240076476,4240076479
424607756#0,4240076474,4240076479
424607756#1,4240076479,4240076480
424607756#2,4240076480,4240076478
424607756#3,4240076478,4240076474
424825345,4241990631,886712397
424825353,4241990601,1060459190
424825355#0,1060459090,4241990611
424825355#1,4241990611,1060458886
42777026#0,459971347,1726866650
42777026#1,1726866650,1060396452
42777026#2,1060396452,459971345
429375355,423004792,423004924
429375360,3034645779,4284991142
429375363,423001562,2825988603
429375376,4240076480,366191917
433171722,1351118613,1351118614
435229582,259861765,4331642416
442655092,1937458368,1937458359
442678750,1771994552,1771994531
443446515#0,1351118615,3508410308
443446515#1,3508410308,3508410311
443446515#2,3508410311,1373121217
443446515#3,1373121217,1329797966
444022501,4415228480,4415228481
444023324,4415234754,4415234755
446182792#0,311422392,1165482272
446182792#1,1165482272,1165482327
446182793,311422392,4435059492
44785746,259861432,259861433
44785747,259094845,259094846
45193643#0,311296796,423002890
45193643#1,423002890,311297053
45830365,259134712,247114756
45830366,247114763,259134712
45834700#0,259254530,259254535
45834700#1,259254535,2274365814
45834700#2,2274365814,259254536
45834700#3,259254536,2274365873
45834700#4,2274365873,2274365887
45834700#5,2274365887,259134673
45896966,585120566,585120567
45896969#0,585120569,1222026731
45896969#1,1222026731,286280843
45896970#0,599016179,585120576
45896970#1,585120576,1637948453
45896970#2,1637948453,585120580
45896970#3,585120580,585120582
45896970#4,585120582,585120591
45896970#5,585120591,3410700631
45896970#6,3410700631,585120594
45896970#7,585120594,599016181
45896971,585120576,585120594
45896972#0,585120618,3411003655
45896972#1,3411003655,585120567
45896973,585120567,585120662
45896978,370348647,370349009
45896979#0,599016179,599016181
45896979#1,599016181,585120566
45896979#2,585120566,585120662
45896979#3,585120662,599016178
45896979#4,599016178,599016185
45896979#5,599016185,599016179
45896980#0,370348665,2565249485
45896980#1,2565249485,585120695
45896980#2,585120695,585120696
45896980#3,585120696,1637948692
45896980#4,1637948692,1637896878
45896981#0,585120700,2274366205
45896981#1,2274366205,2274366209
45896981#2,2274366209,1637897137
45896981#3,1637897137,585120702
45896983#0,286280855,585120721
45896983#1,585120721,1637896373
45896983#2,1637896373,585120568
4616721#0,29277294,29277309
4616721#1,29277309,29277308
4616721#2,29277308,29277307
4616721#3,29277307,29277305
4616721#4,29277305,29277304
4616721#5,29277304,29277303
4616721#6,29277303,1053030179
4616721#7,1053030179,29277294
4616723#0,29277211,29277295
4616723#1,29277295,29277294
4616725#0,29277332,243765991
4616725#1,243765991,29277330
4616725#2,29277330,29277329
4616725#3,29277329,29277336
4616725#4,29277336,29277335
4616725#5,29277335,29277334
4616725#6,29277334,29277333
4616725#7,29277333,29277332
4616727#0,29277329,29277340
4616727#1,29277340,29277339
4616727#2,29277339,29277305
4616729#0,29277347,29277346
4616729#1,29277346,29277345
4616730#0,29277345,29277358
4616730#1,29277358,319990262
4616730#2,319990262,29277356
4616730#3,29277356,29277355
4616730#4,29277355,247048772
4616730#5,247048772,1195985533
4616730#6,1195985533,29277352
4616730#7,29277352,29277345
4616731#0,29277362,3307342072
4616731#1,3307342072,29277330
4616732#0,29277307,29277338
4616732#1,29277338,29277337
4616732#2,29277337,29277336
4616735#0,243765991,243766042
4616735#1,243766042,29277348
4616736,29277352,29277364
4616745,29277363,29277362
4616747,29277356,29277394
4616748#0,29277394,247047299
4616748#1,247047299,247047322
4616748#2,247047322,409502797
4616748#3,409502797,29277400
4616748#4,29277400,247047324
4616748#5,247047324,247047302
4616748#6,247047302,29277397
4616748#7,29277397,29277394
4616749,29277397,29277355
4616750#0,29277444,258587264
4616750#1,258587264,29277437
4616767,266883542,245799734
46925280,598986511,598986512
46925281#0,598986513,598986514
46925281#1,598986514,1520867889
46925281#2,1520867889,2551160301
46925281#3,2551160301,2618947194
46925281#4,2618947194,598986515
46929200,286280842,599016158
46929201#0,599016158,599016161
46929201#1,599016161,585120702
46929202#0,599016169,1637896902
46929202#1,1637896902,599016170
46929202#2,599016170,599016177
46929202#3,599016177,585120691
46929202#4,585120691,599016162
46929203#0,253849600,1637897123
46929203#1,1637897123,1637897089
46929203#2,1637897089,1637896947
46929203#3,1637896947,1637896916
46929203#4,1637896916,1637896900
46929203#5,1637896900,599016177
46929204#0,585120691,3541614437
46929204#1,3541614437,1637896845
46929204#2,1637896845,1637896735
46929204#3,1637896735,1637896622
46929204#4,1637896622,1637896542
46929204#5,1637896542,1637896385
46929204#6,1637896385,246256417
46929204#7,246256417,585120568
46929205,585120618,259861116
46929206,259861115,585120618
46929207,599016178,370600064
46929208,585120702,253849600
46929209,599016158,286280841
47002797,259096352,209055805
47251102,259860703,259860686
47815714#0,599016170,1637896905
47815714#1,1637896905,585120698
47815714#2,585120698,2274365986
47815714#3,2274365986,585120700
47815714#4,585120700,585120702
50170562,637776053,637776251
50170563,3579366377,637776242
50170565#0,637776073,637776052
50170565#1,637776052,3579366499
50170565#2,3579366499,637776054
50170565#3,637776054,3579366351
50170565#4,3579366351,3579366340
50170565#5,3579366340,1639230368
50170565#6,1639230368,637776243
50170566,637776073,3577719447
50170568#0,420418857,4498992440
50170568#1,4498992440,637776243
50170568#2,637776243,637776242
50170570#0,637776109,3410548567
50170570#1,3410548567,637775565
50170571#0,637775564,1376907335
50170571#1,1376907335,1376907395
50170571#2,1376907395,1376906482
50170571#3,1376906482,1376906753
50170571#4,1376906753,637775609
50170572#0,1060334614,3594997053
50170572#1,3594997053,1376906988
50170572#10,1376906664,1376906586
50170572#11,1376906586,2027136088
50170572#12,2027136088,2027136071
50170572#13,2027136071,1376907045
50170572#14,1376907045,2027136065
50170572#15,2027136065,2027136050
50170572#16,2027136050,2027136085
50170572#17,2027136085,1222027028
50170572#18,1222027028,2027136040
50170572#19,2027136040,2273234454
50170572#2,1376906988,1376907155
50170572#20,2273234454,1376906536
50170572#21,1376906536,1376906466
50170572#22,1376906466,1629726449
50170572#23,1629726449,637775564
50170572#24,637775564,637775583
50170572#25,637775583,637775582
50170572#3,1376907155,1376906495
50170572#4,1376906495,1376906654
50170572#5,1376906654,1376906674
50170572#6,1376906674,2027136095
50170572#7,2027136095,1376906277
50170572#8,1376906277,2027136102
50170572#9,2027136102,1376906664
50170575#0,637775607,637775609
50170575#1,637775609,637775611
50170575#2,637775611,637775613
50170575#3,637775613,1629726538
50170576,637775647,637775604
50170578#0,637775588,637775599
50170578#1,637775599,637775627
50170578#2,637775627,637775652
50170579#0,370599370,637775601
50170579#1,637775601,637775648
50170579#2,637775648,370599371
50170581#0,637775612,637775610
50170581#1,637775610,637775608
50170584#0,370599639,370599640
50170584#1,370599640,370599641
50170585#0,637775582,637775584
50170585#1,637775584,637775590
50170586#0,637775595,370599641
50170586#1,370599641,637775605
50170586#2,637775605,370599771
50170586#3,370599771,637775604
50170586#4,637775604,370349333
50170586#5,370349333,370706876
50170587#0,1376907139,1376906568
50170587#1,1376906568,2027136136
50170587#2,2027136136,1376907395
50170587#3,1376907395,637775586
50170587#4,637775586,637775592
50170588,1060334442,370350546
50170590,370599370,370599640
50170591#0,637775590,1060334442
50170591#1,1060334442,637775593
50170591#2,637775593,637775589
50170591#3,637775589,637775588
50170591#4,637775588,637775591
50170591#5,637775591,1060335067
50170591#6,1060335067,637775592
50170591#7,637775592,637775590
50170592,637775594,637775595
50170593,637775605,637775603
50170594,637775627,637775648
50170595,1629726690,637775653
50170596#0,1629726729,637775642
50170596#1,637775642,1629726805
50170596#2,1629726805,637775623
50170597,1629726904,637775618
50170601,637775627,1629726653
50170602#0,637775652,1629726729
50170602#1,1629726729,1629726653
50170602#2,1629726653,1629726642
50170602#3,1629726642,1629726602
50170602#4,1629726602,1629726579
50170602#5,1629726579,1629726563
50170602#6,1629726563,1629726561
50170602#7,1629726561,1629726538
50170602#8,1629726538,637775591
50170604#0,637775616,637775614
50170604#1,637775614,1629726871
50170604#2,1629726871,1629726864
50170604#3,1629726864,1629726698
50170604#4,1629726698,637775612
50170604#5,637775612,637775607
50170605#0,637775623,637775629
50170605#1,637775629,1629726646
50170605#2,1629726646,1629726586
50170605#3,1629726586,637775628
50170606,370349336,1629726750
50170608#0,370599703,370599371
50170608#1,370599371,637775652
50170609,637775657,637775651
50170610,637775659,637775661
50170620#0,1639230409,1639230380
50170620#1,1639230380,1639230368
50170636#0,585120582,637776162
50170636#1,637776162,1060396477
50170636#2,1060396477,637776174
50170637,585120582,637776161
50170638#0,637776151,637776161
50170638#1,637776161,637776174
50170638#2,637776174,637776181
50170638#3,637776181,637776176
50170641,322086130,322086123
50170643,637776241,637776240
53161690#0,2582837791,2582837796
53161690#1,2582837796,2582837794
53161696,311296769,672773531
53163821#0,672791138,672791140
53163821#1,672791140,672791142
53163821#2,672791142,672791145
53163821#3,672791145,672791138
53163822,311472430,672791136
53163823,311472432,672791137
53163824#0,672791140,672791136
53163824#1,672791136,672791137
53163824#2,672791137,311472411
53163825#0,311472529,672791148
53163825#1,672791148,672791132
61238144,765364238,259091708
61238145#0,259092612,4396492439
61238145#1,4396492439,259091738
61238146#0,259091740,3743461495
61238146#1,3743461495,258578507
61238148#0,259091738,4396492444
61238148#1,4396492444,259091763
61238148#2,259091763,4396492442
61238148#3,4396492442,765364238
61238360#0,258719565,258850369
61238360#1,258850369,258720746
61312526#0,422996772,209055910
61312526#1,209055910,2582837794
61312528,2582837794,765880497
61312530#0,765880499,2716078552
61312530#1,2716078552,422999894
61312530#2,422999894,258720878
61312530#3,258720878,258720876
